dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.1876682778242915, 2.0456231494238173, 3.463292755740725, 1.7191254829464393, 3.29482384458866]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.128491033468769, 1.9318119550150596, 3.145730148910307, 2.415966885578788, 2.968692563575467]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.498612567708378, 2.122343719934716, 3.4455048006811952, 2.5028366355490843, 2.9450970054033143]"
